ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2015,335.328,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,widowed,2015,154.191,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,divorced,2015,348.057,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,not_elsewhere_classified,2015,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2015,1149.476,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2015,1000.734,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,total,2016,2321.193,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,single,2016,729.805,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,married,2016,685.785,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2016,390.142,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,widowed,2016,150.4,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,divorced,2016,365.062,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2016,1245.267,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2016,1075.926,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,total,2017,2327.822,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,single,2017,687.298,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,married,2017,728.142,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2017,357.259,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,widowed,2017,183.478,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,divorced,2017,371.645,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2017,1242.421,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2017,1085.401,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - HIES - Encuesta Nacional de Condiciones de Vida,Sex: Female,Age (Aggregate bands): Total,total,2006,1955.621,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - HIES - Encuesta Nacional de Condiciones de Vida,Sex: Female,Age (Aggregate bands): Total,single,2006,612.984,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - HIES - Encuesta Nacional de Condiciones de Vida,Sex: Female,Age (Aggregate bands): Total,married,2006,331.687,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - HIES - Encuesta Nacional de Condiciones de Vida,Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2006,664.48,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - HIES - Encuesta Nacional de Condiciones de Vida,Sex: Female,Age (Aggregate bands): Total,widowed,2006,134.387,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - HIES - Encuesta Nacional de Condiciones de Vida,Sex: Female,Age (Aggregate bands): Total,divorced,2006,212.084,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - HIES - Encuesta Nacional de Condiciones de Vida,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2006,959.455,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - HIES - Encuesta Nacional de Condiciones de Vida,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2006,996.167,,,,Repository: ILO-STATISTICS - Micro data processing
Guyana,"Labour force by sex, age and marital status (thousands)",GUY - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,total,2018,118.43,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter
Guyana,"Labour force by sex, age and marital status (thousands)",GUY - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single,2018,50.24,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter
Guyana,"Labour force by sex, age and marital status (thousands)",GUY - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married,2018,32.705,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter
Guyana,"Labour force by sex, age and marital status (thousands)",GUY - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2018,21.249,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter
Guyana,"Labour force by sex, age and marital status (thousands)",GUY - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,widowed,2018,5.241,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter
Guyana,"Labour force by sex, age and marital status (thousands)",GUY - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,divorced,2018,8.996,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter
Guyana,"Labour force by sex, age and marital status (thousands)",GUY - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2018,64.476,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter
Guyana,"Labour force by sex, age and marital status (thousands)",GUY - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2018,53.954,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter
Honduras,"Labour force by sex, age and marital status (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,total,2005,970.057,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Labour force by sex, age and marital status (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,single,2005,408.21,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Labour force by sex, age and marital status (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,married,2005,245.698,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Labour force by sex, age and marital status (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2005,216.737,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Labour force by sex, age and marital status (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,widowed,2005,46.32,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Labour force by sex, age and marital status (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,divorced,2005,53.092,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Labour force by sex, age and marital status (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2005,507.622,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Labour force by sex, age and marital status (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2005,462.435,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Labour force by sex, age and marital status (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,total,2006,946.049,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Labour force by sex, age and marital status (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,single,2006,362.792,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Labour force by sex, age and marital status (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,married,2006,245.649,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Labour force by sex, age and marital status (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2006,201.338,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Labour force by sex, age and marital status (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,widowed,2006,54.755,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Labour force by sex, age and marital status (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,divorced,2006,81.515,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Labour force by sex, age and marital status (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2006,499.062,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Labour force by sex, age and marital status (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2006,446.987,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Labour force by sex, age and marital status (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,total,2007,958.924,,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
